order_id,account_id,company,status,currency,subtotal,tax,total,created_at
766,46492,Bailey LLC,paid,USD,27962.0,1957.34,29919.34,2026-03-03T17:28:17.223020Z
767,24063,Soto and Sons,paid,EUR,1.93,0.39,2.32,2026-03-03T17:28:17.242700Z
768,21464,Bryant-Mosley,confirmed,EUR,8955.93,1791.19,10747.12,2026-03-03T17:28:17.385494Z
769,11502,Bishop Inc,invoiced,USD,5575.44,390.28,5965.72,2026-03-03T17:28:17.363148Z
770,59961,Meadows Group,paid,USD,15981.03,1118.67,17099.7,2026-03-03T17:28:17.497447Z
771,59192,Thompson Group,paid,GBP,21151.0,4230.2,25381.2,2026-03-03T17:28:17.463583Z
772,23700,"Rivera, Williams and Thomas",confirmed,USD,0.13,0.01,0.14,2026-03-03T17:28:17.565279Z
773,32537,Powers-Klein,confirmed,EUR,1882.84,376.57,2259.41,2026-03-03T17:28:19.292624Z
774,49547,Wilson PLC,confirmed,USD,7960.94,557.27,8518.21,2026-03-03T17:28:17.699707Z
775,73741,Ibarra Ltd,created,EUR,5.72,1.14,6.86,2026-03-03T17:28:17.772236Z
776,69047,"Luna, Kim and Kennedy",invoiced,USD,0.3,0.02,0.32,2026-03-03T17:28:17.822059Z
777,40059,Griffin-Richardson,confirmed,GBP,39953.04,7990.61,47943.65,2026-03-03T17:28:17.830860Z
778,15576,Anderson-Mora,invoiced,GBP,1.6,0.32,1.92,2026-03-03T17:28:17.950121Z
779,83810,"Trujillo, Thompson and Huffman",paid,EUR,33558.13,6711.63,40269.76,2026-03-03T17:28:17.956178Z
780,36435,"Roman, Copeland and Schmitt",confirmed,GBP,3465.26,693.05,4158.31,2026-03-03T17:28:18.055799Z
781,38013,Morales LLC,invoiced,USD,1584.98,110.95,1695.93,2026-03-03T17:28:18.041629Z
782,97701,King PLC,invoiced,GBP,18377.0,3675.4,22052.4,2026-03-03T17:28:18.161191Z
783,82024,"Brennan, Gonzalez and Powell",invoiced,GBP,7391.34,1478.27,8869.61,2026-03-03T17:28:18.131856Z
784,66729,"Johnson, Wright and Torres",confirmed,USD,35955.0,2516.85,38471.85,2026-03-03T17:28:19.347125Z
785,77541,Barrera Group,created,USD,1.42,0.1,1.52,2026-03-03T17:28:18.328711Z
786,58521,Klein Ltd,created,USD,0.69,0.05,0.74,2026-03-03T17:28:18.341921Z
787,50156,Chen-Hernandez,paid,EUR,1.1,0.22,1.32,2026-03-03T17:28:18.391238Z
788,86895,Peck-Smith,created,GBP,5771.45,1154.29,6925.74,2026-03-03T17:28:18.443666Z
789,72739,"Little, Henry and Myers",paid,USD,4952.99,346.71,5299.7,2026-03-03T17:28:18.497752Z
790,93824,"Roberts, Reese and Freeman",paid,USD,1.89,0.13,2.02,2026-03-03T17:28:18.589592Z
791,98526,Wheeler and Sons,created,EUR,5588.04,1117.61,6705.65,2026-03-03T17:28:18.622891Z
792,84905,"Deleon, Choi and Hicks",created,EUR,2.43,0.49,2.92,2026-03-03T17:28:18.656751Z
793,90297,"Adams, Patel and Horton",paid,GBP,0.16,0.03,0.19,2026-03-03T17:28:19.806451Z
794,50325,Boyd LLC,confirmed,EUR,17578.29,3515.66,21093.95,2026-03-03T17:28:18.764674Z
795,62531,Simpson-Phillips,created,GBP,4556.14,911.23,5467.37,2026-03-03T17:28:18.808871Z
796,83550,Olson-Williamson,paid,USD,610.64,42.74,653.38,2026-03-03T17:28:18.864534Z
797,88018,Martinez-Mendoza,created,GBP,9588.0,1917.6,11505.6,2026-03-03T17:28:18.972287Z
798,63932,Patterson-Russell,created,EUR,1386.05,277.21,1663.26,2026-03-03T17:28:19.023914Z
799,34963,"Gray, Smith and White",invoiced,GBP,4975.0,995.0,5970.0,2026-03-03T17:28:19.068317Z
800,97996,Dodson-Williams,confirmed,USD,785.48,54.98,840.46,2026-03-03T17:28:21.344588Z
801,23780,Kelly Group,confirmed,USD,0.62,0.04,0.66,2026-03-03T17:28:21.505109Z
802,81912,Pierce LLC,invoiced,EUR,5373.0,1074.6,6447.6,2026-03-03T17:28:21.508760Z
803,24309,Freeman Group,invoiced,USD,2178.0,152.46,2330.46,2026-03-03T17:28:23.262749Z
804,72767,"Stevens, Mullen and Conley",invoiced,USD,3170.89,221.96,3392.85,2026-03-03T17:28:21.572005Z
805,74761,Atkinson Inc,confirmed,EUR,0.57,0.11,0.68,2026-03-03T17:28:21.545725Z
806,69763,Knight PLC,invoiced,GBP,0.25,0.05,0.3,2026-03-03T17:28:21.615963Z
807,58176,"Garcia, Martin and Lara",created,USD,9775.0,684.25,10459.25,2026-03-03T17:28:21.510956Z
808,57760,Santos-Le,invoiced,GBP,5982.0,1196.4,7178.4,2026-03-03T17:28:21.532370Z
809,16592,Lopez-Norton,invoiced,USD,0.27,0.02,0.29,2026-03-03T17:28:21.619887Z
810,85186,Humphrey-Martin,confirmed,EUR,4655.71,931.14,5586.85,2026-03-03T17:28:21.682292Z
811,21935,Estes PLC,confirmed,EUR,1881.0,376.2,2257.2,2026-03-03T17:28:21.573882Z
812,14106,Austin-Espinoza,created,EUR,1.37,0.27,1.64,2026-03-03T17:28:21.660885Z
813,26488,Mcbride Ltd,created,USD,35156.0,2460.92,37616.92,2026-03-03T17:28:21.555653Z
814,88764,Summers and Sons,paid,EUR,5971.72,1194.34,7166.06,2026-03-03T17:28:21.622836Z
815,11669,Williams-Parker,created,GBP,4975.71,995.14,5970.85,2026-03-03T17:28:21.578325Z
816,30995,"Rodriguez, Jenkins and Davis",created,GBP,1132.84,226.57,1359.41,2026-03-03T17:28:21.632163Z
817,26714,"Flores, Whitaker and King",invoiced,EUR,9154.0,1830.8,10984.8,2026-03-03T17:28:23.422173Z
818,71591,"Flores, Ferguson and Briggs",created,GBP,8403.16,1680.63,10083.79,2026-03-03T17:28:21.582938Z
819,57694,Anderson LLC,paid,USD,0.7,0.05,0.75,2026-03-03T17:28:23.378009Z
820,38389,Rangel-Henry,invoiced,EUR,3582.99,716.6,4299.59,2026-03-03T17:28:21.666602Z
821,84749,"Riggs, Torres and Ward",paid,EUR,4665.28,933.06,5598.34,2026-03-03T17:28:21.613241Z
822,24910,Morris-Chandler,paid,USD,3582.0,250.74,3832.74,2026-03-03T17:28:21.669175Z
823,54087,"Harrell, Martin and Davis",confirmed,GBP,0.46,0.09,0.55,2026-03-03T17:28:21.710268Z
824,94523,Gardner Inc,invoiced,EUR,0.92,0.18,1.1,2026-03-03T17:28:23.425111Z
825,45451,"Rowland, Carter and Lloyd",confirmed,USD,0.44,0.03,0.47,2026-03-03T17:28:21.835191Z
826,82522,"King, Kelly and Thomas",invoiced,USD,2.72,0.19,2.91,2026-03-03T17:28:21.949533Z
827,56780,Freeman-Williams,created,EUR,3069.0,613.8,3682.8,2026-03-03T17:28:21.919101Z
828,36060,Cummings and Sons,paid,EUR,0.73,0.15,0.88,2026-03-03T17:28:22.060731Z
829,37032,Ruiz-Lee,invoiced,USD,0.17,0.01,0.18,2026-03-03T17:28:22.086549Z
830,23855,"Gill, Hill and Meyers",invoiced,GBP,8159.23,1631.85,9791.08,2026-03-03T17:28:22.139168Z
831,30627,Lozano-Chen,confirmed,USD,6930.0,485.1,7415.1,2026-03-03T17:28:22.145422Z
832,95506,"Rogers, Hart and Perez",paid,EUR,2080.31,416.06,2496.37,2026-03-03T17:28:22.208239Z
833,84334,"Roberts, Ray and Rodriguez",paid,GBP,0.4,0.08,0.48,2026-03-03T17:28:22.253938Z
834,48719,Walker and Sons,paid,EUR,6252.84,1250.57,7503.41,2026-03-03T17:28:22.316605Z
835,90876,"Bean, Walton and Haynes",confirmed,EUR,0.31,0.06,0.37,2026-03-03T17:28:22.431905Z
836,63442,Hansen Ltd,created,USD,0.25,0.02,0.27,2026-03-03T17:28:22.508245Z
837,82819,Wallace-Aguirre,confirmed,GBP,398.25,79.65,477.9,2026-03-03T17:28:22.470607Z
838,76592,"Morris, Bush and Grimes",confirmed,USD,1218.0,85.26,1303.26,2026-03-03T17:28:22.552611Z
839,91070,Combs Ltd,paid,USD,3566.05,249.62,3815.67,2026-03-03T17:28:22.602575Z
840,37178,Bryant-Charles,paid,EUR,4.67,0.93,5.6,2026-03-03T17:28:22.672610Z
841,85718,"Horton, George and Lewis",created,EUR,56729.53,11345.91,68075.44,2026-03-03T17:28:22.716779Z
842,18716,Thompson-Miller,confirmed,GBP,715.0,143.0,858.0,2026-03-03T17:28:22.771428Z
843,97214,"Meyer, Padilla and Warner",invoiced,GBP,0.04,0.01,0.05,2026-03-03T17:28:22.861563Z
844,94554,"Mills, Osborn and Rodriguez",created,USD,0.9,0.06,0.96,2026-03-03T17:28:22.902387Z
845,17346,Wong-Schmidt,invoiced,USD,3.92,0.27,4.19,2026-03-03T17:28:22.967964Z
846,23410,Freeman and Sons,created,GBP,1.2,0.24,1.44,2026-03-03T17:28:23.017064Z
847,61058,White-Kirk,confirmed,USD,2376.0,166.32,2542.32,2026-03-03T17:28:23.090179Z
848,68313,Brock-Buck,created,EUR,23566.0,4713.2,28279.2,2026-03-03T17:28:23.137694Z
849,10390,"Brown, Guerrero and Frye",confirmed,GBP,35531.0,7106.2,42637.2,2026-03-03T17:28:23.181516Z
850,74757,Davis-Pearson,invoiced,USD,18377.57,1286.43,19664.0,2026-03-03T17:28:23.203911Z
851,85996,Graves-Bryant,created,USD,0.87,0.06,0.93,2026-03-03T17:28:23.579514Z
852,90739,Reynolds Group,confirmed,USD,36754.0,2572.78,39326.78,2026-03-03T17:28:23.534007Z
853,63046,Boyer-Garner,invoiced,EUR,8756.0,1751.2,10507.2,2026-03-03T17:28:23.592157Z
854,56363,Hardy-Mason,confirmed,USD,2.55,0.18,2.73,2026-03-03T17:28:23.700833Z
855,42650,Moore-Newton,created,GBP,0.66,0.13,0.79,2026-03-03T17:28:26.332523Z
856,38476,Saunders Inc,created,USD,3.02,0.21,3.23,2026-03-03T17:28:23.821071Z
857,73115,"Neal, Clarke and Lambert",created,USD,24769.0,1733.83,26502.83,2026-03-03T17:28:26.308593Z
858,79361,"Davis, Moore and Oneill",paid,EUR,30553.0,6110.6,36663.6,2026-03-03T17:28:27.484684Z
859,85033,Martinez Ltd,paid,GBP,4260.0,852.0,5112.0,2026-03-03T17:28:23.959833Z
860,28119,Contreras Inc,invoiced,EUR,4776.16,955.23,5731.39,2026-03-03T17:28:24.008725Z
861,68470,Sexton-Williams,confirmed,USD,15981.92,1118.73,17100.65,2026-03-03T17:28:24.073137Z
862,84054,"Harris, Mason and Wiggins",confirmed,USD,0.85,0.06,0.91,2026-03-03T17:28:24.127625Z
863,86217,Ryan-Horne,confirmed,GBP,0.78,0.16,0.94,2026-03-03T17:28:24.145971Z
864,50080,Johnson-Frazier,invoiced,GBP,2.44,0.49,2.93,2026-03-03T17:28:24.281885Z
865,62456,"Peters, Mckenzie and Alexander",confirmed,EUR,3996.75,799.35,4796.1,2026-03-03T17:28:24.306945Z
866,25439,Smith LLC,paid,USD,9353.0,654.71,10007.71,2026-03-03T17:28:24.375766Z
867,27433,"Stevens, Mata and Carrillo",paid,GBP,3566.66,713.33,4279.99,2026-03-03T17:28:24.379642Z
868,62649,Murphy PLC,paid,EUR,435.0,87.0,522.0,2026-03-03T17:28:26.437921Z
869,64210,"Sanders, Jensen and Bryant",invoiced,EUR,1.07,0.21,1.28,2026-03-03T17:28:24.537815Z
870,42079,Wallace-Wood,confirmed,EUR,25554.0,5110.8,30664.8,2026-03-03T17:28:26.556384Z
871,55597,"Valencia, Rosales and Cortez",created,GBP,1247.25,249.45,1496.7,2026-03-03T17:28:24.597022Z
872,81744,Anderson-Jordan,invoiced,USD,7563.8,529.47,8093.27,2026-03-03T17:28:24.694011Z
873,28466,"Knight, Torres and Mullen",created,GBP,34124.0,6824.8,40948.8,2026-03-03T17:28:24.743585Z
874,78074,Gomez Inc,confirmed,GBP,19752.29,3950.46,23702.75,2026-03-03T17:28:24.759177Z
875,75970,Adkins-Trujillo,paid,USD,1.08,0.08,1.16,2026-03-03T17:28:24.802245Z
876,12821,"Green, Fisher and Miller",confirmed,EUR,3168.61,633.72,3802.33,2026-03-03T17:28:24.942831Z
877,38982,Bruce-Oneill,confirmed,GBP,4950.0,990.0,5940.0,2026-03-03T17:28:24.939734Z
878,81248,"Campbell, Atkins and Peterson",created,EUR,3.53,0.71,4.24,2026-03-03T17:28:25.056219Z
879,20189,"Cox, Gaines and Lopez",created,GBP,16716.0,3343.2,20059.2,2026-03-03T17:28:26.577164Z
880,23931,Gross Ltd,paid,EUR,26949.0,5389.8,32338.8,2026-03-03T17:28:25.157573Z
881,97751,Jackson-West,invoiced,EUR,2970.04,594.01,3564.05,2026-03-03T17:28:25.223271Z
882,11531,"May, Braun and Taylor",paid,GBP,33710.0,6742.0,40452.0,2026-03-03T17:28:26.638925Z
883,82900,Martin PLC,paid,EUR,4.11,0.82,4.93,2026-03-03T17:28:25.307766Z
884,98718,Cameron Group,confirmed,GBP,2.16,0.43,2.59,2026-03-03T17:28:25.324559Z
885,58336,Meza-Olsen,paid,GBP,4.31,0.86,5.17,2026-03-03T17:28:25.436274Z
886,35037,"Hansen, Martinez and Evans",invoiced,GBP,10932.0,2186.4,13118.4,2026-03-03T17:28:25.458147Z
887,74785,Freeman-Gonzalez,created,EUR,2079.0,415.8,2494.8,2026-03-03T17:28:25.515589Z
888,20465,Silva-Moon,paid,EUR,4158.32,831.66,4989.98,2026-03-03T17:28:25.543289Z
889,93714,"Mcbride, Young and Miller",invoiced,GBP,7757.76,1551.55,9309.31,2026-03-03T17:28:25.650405Z
890,16340,Campbell-Adams,created,USD,15181.0,1062.67,16243.67,2026-03-03T17:28:25.717014Z
891,93275,Hill-Young,confirmed,USD,2772.27,194.06,2966.33,2026-03-03T17:28:25.713756Z
892,39635,Beck-Whitaker,invoiced,GBP,4794.59,958.92,5753.51,2026-03-03T17:28:25.783374Z
893,76032,Clark-Guerrero,invoiced,EUR,2370.0,474.0,2844.0,2026-03-03T17:28:25.890512Z
894,67992,Campbell-Frazier,created,GBP,37553.0,7510.6,45063.6,2026-03-03T17:28:25.916528Z
895,94926,Simmons PLC,paid,USD,23171.0,1621.97,24792.97,2026-03-03T17:28:27.091925Z
896,36053,"Wilson, Morris and Mccoy",paid,USD,1218.0,85.26,1303.26,2026-03-03T17:28:26.067021Z
897,16269,Potter Group,confirmed,EUR,8358.94,1671.79,10030.73,2026-03-03T17:28:26.114217Z
898,64819,Miller Inc,created,GBP,0.13,0.03,0.16,2026-03-03T17:28:26.118185Z
899,26951,Harmon Ltd,invoiced,GBP,2673.0,534.6,3207.6,2026-03-03T17:28:27.276468Z
900,91800,Brooks Inc,confirmed,USD,4.07,0.28,4.35,2026-03-03T17:28:26.253099Z
901,66520,"Phillips, Silva and Cruz",confirmed,GBP,1.38,0.28,1.66,2026-03-03T17:28:27.638657Z
902,45776,"Walters, Castillo and Lawrence",paid,EUR,23970.87,4794.17,28765.04,2026-03-03T17:28:27.634956Z
903,15521,"Valdez, Roberts and Lopez",confirmed,EUR,812.43,162.49,974.92,2026-03-03T17:28:27.630504Z
904,88901,Hunt-Morrison,created,EUR,5.01,1.0,6.01,2026-03-03T17:28:27.697286Z
905,99663,Reed-Medina,created,EUR,2992.18,598.44,3590.62,2026-03-03T17:28:30.695778Z
906,10155,Gamble-Harrington,paid,USD,7160.07,501.2,7661.27,2026-03-03T17:28:27.706861Z
907,62798,Strong LLC,confirmed,GBP,20075.74,4015.15,24090.89,2026-03-03T17:28:27.643971Z
908,94741,Richard and Sons,invoiced,USD,0.86,0.06,0.92,2026-03-03T17:28:27.658566Z
909,36995,"Sanders, Briggs and Young",confirmed,EUR,116.0,23.2,139.2,2026-03-03T17:28:27.609128Z
910,91769,"Hayes, Bowman and Mendez",confirmed,USD,1881.0,131.67,2012.67,2026-03-03T17:28:27.694122Z
911,69935,Buck-Cline,paid,USD,1366.12,95.63,1461.75,2026-03-03T17:28:27.664327Z
912,78990,"Small, Collins and Castro",created,EUR,0.99,0.2,1.19,2026-03-03T17:28:27.704480Z
913,22396,Woods Ltd,invoiced,USD,0.24,0.02,0.26,2026-03-03T17:28:27.672305Z
914,17592,Pratt-Yang,paid,USD,1.11,0.08,1.19,2026-03-03T17:28:29.644329Z
915,32698,Robles-Webb,paid,GBP,19063.07,3812.61,22875.68,2026-03-03T17:28:27.632688Z
916,99729,"Blanchard, Bird and Robles",invoiced,EUR,46487.0,9297.4,55784.4,2026-03-03T17:28:27.726681Z
917,78539,"Blankenship, Farley and Williams",created,EUR,1053.0,210.6,1263.6,2026-03-03T17:28:27.701162Z
918,93741,Espinoza-Thomas,invoiced,EUR,2773.09,554.62,3327.71,2026-03-03T17:28:29.760235Z
919,98770,"Mclaughlin, Mitchell and Castro",confirmed,GBP,986.0,197.2,1183.2,2026-03-03T17:28:29.796528Z
920,89398,Russell-Hernandez,confirmed,USD,15182.84,1062.8,16245.64,2026-03-03T17:28:27.908677Z
921,55516,Sullivan-Munoz,confirmed,EUR,1.76,0.35,2.11,2026-03-03T17:28:27.996630Z
922,16576,"Mcintosh, Bradshaw and Henry",paid,EUR,116.72,23.34,140.06,2026-03-03T17:28:28.053454Z
923,72712,George PLC,created,USD,15980.63,1118.64,17099.27,2026-03-03T17:28:28.073459Z
924,84068,Ellis-Norris,paid,GBP,9218.0,1843.6,11061.6,2026-03-03T17:28:28.139478Z
925,22223,Spence Ltd,paid,USD,37553.27,2628.73,40182.0,2026-03-03T17:28:28.205975Z
926,94609,Nash-Shaffer,confirmed,EUR,116.0,23.2,139.2,2026-03-03T17:28:28.209429Z
927,93292,Miller Inc,confirmed,USD,597.0,41.79,638.79,2026-03-03T17:28:28.275437Z
928,50051,Ryan-Frank,paid,USD,33636.13,2354.53,35990.66,2026-03-03T17:28:28.353466Z
929,35340,"Jones, Floyd and Jacobson",paid,GBP,3663.0,732.6,4395.6,2026-03-03T17:28:29.847428Z
930,78121,Ruiz PLC,invoiced,EUR,1592.86,318.57,1911.43,2026-03-03T17:28:28.476862Z
931,65572,Cohen-Duncan,paid,GBP,38353.1,7670.62,46023.72,2026-03-03T17:28:28.531847Z
932,77728,Callahan Ltd,confirmed,EUR,1386.23,277.25,1663.48,2026-03-03T17:28:28.605104Z
933,79356,"Thompson, Shaw and Stanley",confirmed,EUR,813.93,162.79,976.72,2026-03-03T17:28:28.651969Z
934,70478,Smith Inc,invoiced,EUR,1.66,0.33,1.99,2026-03-03T17:28:28.674797Z
935,99870,"Chavez, Williams and Jackson",created,EUR,6927.2,1385.44,8312.64,2026-03-03T17:28:28.770972Z
936,30288,Frederick-Johnson,created,EUR,1451.01,290.2,1741.21,2026-03-03T17:28:28.761375Z
937,80349,Welch PLC,created,GBP,4.75,0.95,5.7,2026-03-03T17:28:28.866082Z
938,68860,Wood-Maldonado,paid,EUR,47112.1,9422.42,56534.52,2026-03-03T17:28:28.890472Z
939,22775,Robinson LLC,invoiced,EUR,1.69,0.34,2.03,2026-03-03T17:28:28.943052Z
940,57019,Smith-Sandoval,confirmed,EUR,0.79,0.16,0.95,2026-03-03T17:28:29.051337Z
941,56901,"Patel, Rodgers and Fleming",created,GBP,29054.0,5810.8,34864.8,2026-03-03T17:28:30.187840Z
942,61775,Dalton Ltd,invoiced,GBP,796.0,159.2,955.2,2026-03-03T17:28:29.160368Z
943,80971,Nichols and Sons,created,GBP,13773.27,2754.65,16527.92,2026-03-03T17:28:29.221858Z
944,11542,Ellison-Medina,created,GBP,928.0,185.6,1113.6,2026-03-03T17:28:29.261561Z
945,67064,Wolfe-Hogan,confirmed,EUR,9760.76,1952.15,11712.91,2026-03-03T17:28:29.258932Z
946,14410,"Wong, Dickson and Burns",invoiced,USD,22372.9,1566.1,23939.0,2026-03-03T17:28:29.314729Z
947,36084,"Hill, Kelly and Rodriguez",invoiced,EUR,5176.46,1035.29,6211.75,2026-03-03T17:28:29.360789Z
948,78405,Townsend-Johnson,paid,EUR,9588.0,1917.6,11505.6,2026-03-03T17:28:29.477784Z
949,54065,"Richardson, Weiss and Adams",confirmed,USD,22372.07,1566.04,23938.11,2026-03-03T17:28:29.555850Z
950,37813,Steele Group,paid,GBP,2.24,0.45,2.69,2026-03-03T17:28:29.564367Z
951,33260,Carson-Scott,confirmed,GBP,291.47,58.29,349.76,2026-03-03T17:28:30.877563Z
952,25003,"Williams, Lopez and Martin",confirmed,EUR,348.76,69.75,418.51,2026-03-03T17:28:30.894361Z
953,10532,Hughes LLC,invoiced,EUR,1.6,0.32,1.92,2026-03-03T17:28:30.871169Z
954,32665,"Brown, Dickerson and Graves",created,EUR,6169.73,1233.95,7403.68,2026-03-03T17:28:30.967654Z
955,97138,Gibson-Gilbert,confirmed,USD,10945.74,766.2,11711.94,2026-03-03T17:28:30.890442Z
956,99563,Hernandez-Rodgers,paid,USD,57528.22,4026.98,61555.2,2026-03-03T17:28:30.975295Z
957,70636,Noble and Sons,invoiced,EUR,4779.57,955.91,5735.48,2026-03-03T17:28:30.926059Z
958,52309,"Mclean, Castillo and Reynolds",created,EUR,7657.0,1531.4,9188.4,2026-03-03T17:28:30.915726Z
959,72236,Rodriguez Group,confirmed,USD,3.04,0.21,3.25,2026-03-03T17:28:30.923802Z
960,60890,"Thompson, Small and Carter",invoiced,EUR,2.6,0.52,3.12,2026-03-03T17:28:30.921353Z
961,93996,"Brown, Barnes and Stephens",paid,GBP,870.0,174.0,1044.0,2026-03-03T17:28:30.940391Z
962,43190,"Pearson, Kim and Anderson",created,USD,3465.0,242.55,3707.55,2026-03-03T17:28:30.874948Z
963,80716,Lewis-Preston,created,USD,2.72,0.19,2.91,2026-03-03T17:28:30.942702Z
964,76125,Hawkins-Donovan,created,EUR,34361.0,6872.2,41233.2,2026-03-03T17:28:30.972854Z
965,40145,Morris-Holt,invoiced,EUR,2619.07,523.81,3142.88,2026-03-03T17:28:30.934458Z
966,14330,Barrett-Freeman,confirmed,USD,0.53,0.04,0.57,2026-03-03T17:28:30.815777Z
967,78948,Lewis Group,paid,EUR,15994.12,3198.82,19192.94,2026-03-03T17:28:30.896960Z
968,22863,Hampton-Andrews,paid,EUR,871.03,174.21,1045.24,2026-03-03T17:28:30.961129Z
969,59538,"Cuevas, Davis and Stark",invoiced,EUR,4975.57,995.11,5970.68,2026-03-03T17:28:31.055603Z
970,47472,"Rodriguez, Davis and Hansen",invoiced,GBP,38584.0,7716.8,46300.8,2026-03-03T17:28:31.106385Z
971,44483,Archer Ltd,created,EUR,27965.0,5593.0,33558.0,2026-03-03T17:28:31.150697Z
972,25740,"Russell, James and Villarreal",paid,USD,1.32,0.09,1.41,2026-03-03T17:28:31.230394Z
973,30341,"Williams, Barnes and Baker",invoiced,GBP,2068.0,413.6,2481.6,2026-03-03T17:28:31.224899Z
974,53173,"Guzman, Salazar and Steele",confirmed,GBP,25724.0,5144.8,30868.8,2026-03-03T17:28:31.287238Z
975,74849,"Horton, Newman and Hoffman",paid,GBP,4059.11,811.82,4870.93,2026-03-03T17:28:31.378178Z
976,53466,"Cohen, Richard and Brown",paid,USD,14385.17,1006.96,15392.13,2026-03-03T17:28:31.375397Z
977,92623,Schneider LLC,created,EUR,4509.99,902.0,5411.99,2026-03-03T17:28:32.774489Z
978,87451,Chang Group,paid,GBP,5179.03,1035.81,6214.84,2026-03-03T17:28:31.490934Z
979,71360,Tyler Inc,paid,GBP,30493.4,6098.68,36592.08,2026-03-03T17:28:31.525701Z
980,65976,Irwin-Thompson,created,EUR,100.36,20.07,120.43,2026-03-03T17:28:33.946230Z
981,38757,Taylor LLC,confirmed,USD,1386.0,97.02,1483.02,2026-03-03T17:28:31.692370Z
982,76174,Roberson Inc,paid,GBP,1599.64,319.93,1919.57,2026-03-03T17:28:31.741309Z
983,96893,"Blake, Bennett and Tran",invoiced,USD,2398.31,167.88,2566.19,2026-03-03T17:28:31.755721Z
984,92392,Kennedy Inc,paid,GBP,24762.24,4952.45,29714.69,2026-03-03T17:28:34.190503Z
985,53364,Richardson Group,paid,USD,0.46,0.03,0.49,2026-03-03T17:28:31.875130Z
986,25837,Cox Inc,confirmed,GBP,1.91,0.38,2.29,2026-03-03T17:28:33.136787Z
987,79829,"Mack, Moreno and Brown",confirmed,GBP,2.28,0.46,2.74,2026-03-03T17:28:31.970324Z
988,49821,"Rodriguez, Garcia and Miller",created,GBP,5.68,1.14,6.82,2026-03-03T17:28:32.061656Z
989,20789,Evans Ltd,confirmed,USD,35102.0,2457.14,37559.14,2026-03-03T17:28:32.169863Z
990,75778,Barber LLC,invoiced,GBP,4.56,0.91,5.47,2026-03-03T17:28:32.212856Z
991,29305,Rios-Roberts,confirmed,USD,638.0,44.66,682.66,2026-03-03T17:28:32.285995Z
992,36059,Lindsey-Smith,created,EUR,199.0,39.8,238.8,2026-03-03T17:28:32.448146Z
993,18059,Thomas LLC,created,USD,0.51,0.04,0.55,2026-03-03T17:28:33.533102Z
994,26653,"Parsons, James and Valdez",confirmed,USD,1981.97,138.74,2120.71,2026-03-03T17:28:32.407674Z
995,33827,Gill-Lambert,paid,GBP,4059.37,811.87,4871.24,2026-03-03T17:28:32.779169Z
996,68167,Werner-Garcia,confirmed,EUR,783.27,156.65,939.92,2026-03-03T17:28:32.474390Z
997,71040,Evans-Thompson,invoiced,EUR,0.99,0.2,1.19,2026-03-03T17:28:32.558902Z
998,31605,Crane-Patel,confirmed,USD,6965.19,487.56,7452.75,2026-03-03T17:28:33.707665Z
999,98972,Mosley PLC,invoiced,EUR,3564.0,712.8,4276.8,2026-03-03T17:28:33.814786Z
1000,66226,"Hodges, Long and Brown",paid,GBP,27965.0,5593.0,33558.0,2026-03-03T17:28:32.649669Z
